user,rec,score
215,582,4.2219644
215,420,4.185874
215,611,4.1375084
215,942,4.079809
215,1010,4.0622845
215,714,4.038049
215,1394,4.031588
215,234,4.021894
215,899,4.01935
215,1118,3.9975822
215,146,3.9818566
215,274,3.9636676
215,1582,3.9344132
215,286,3.9186008
216,714,5.11963
216,688,4.8666587
216,165,4.8208294
216,189,4.7511873
216,261,4.7423553
216,311,4.7054973
216,1485,4.675271
216,1582,4.6729774
216,1254,4.6673603
216,295,4.6096816
216,1153,4.6056404
216,1118,4.575349
216,1261,4.5286922
216,971,4.5029564
216,1352,4.4810514
216,1012,4.455194
216,1013,4.4488406
216,270,4.428519
216,476,4.4018598
216,612,4.385563
217,1430,5.0692754
217,1485,5.050588
217,1254,5.045889
217,1124,4.968769
217,476,4.949079
217,155,4.9238043
217,47,4.889798
217,198,4.8590126
217,848,4.8541126
217,1330,4.756754
217,949,4.750218
217,1158,4.7499833
217,691,4.727661
217,501,4.723151
217,523,4.7153482
217,44,4.71531
217,1440,4.7034187
217,1055,4.675849
217,609,4.6247544
217,669,4.5720687
218,688,5.688175
218,171,5.5608163
218,97,5.552028
218,1352,5.5355825
218,165,5.511195
218,1011,5.5104723
218,476,5.4296794
218,954,5.325683
218,295,5.321523
218,611,5.298208
218,501,5.2892523
218,698,5.2789135
218,636,5.276677
218,1118,5.271277
218,1147,5.25339
218,1582,5.251823
218,487,5.251108
218,714,5.23949
218,164,5.2357006
218,1330,5.202722
219,113,5.861637
219,90,5.41272
219,661,5.33727
219,742,5.2305317
219,893,5.1985245
219,197,5.1882863
219,644,5.113099
219,428,5.0849524
219,850,5.0839934
219,655,5.058201
219,694,5.054635
219,9,5.0499477
219,432,5.030661
219,1352,5.0258594
219,186,5.005837
219,314,4.9804235
219,1013,4.9682574
219,726,4.9634757
219,118,4.955806
219,487,4.948721
220,1118,5.842585
220,1182,5.5974674
220,1207,5.2600174
220,1035,5.229399
220,1013,5.1716366
220,65,5.154729
220,1033,4.989023
220,268,4.961461
220,862,4.961049
220,604,4.9542217
220,631,4.953247
220,392,4.9219813
220,916,4.8891497
220,719,4.8430743
220,716,4.834957
220,390,4.793796
220,294,4.7915516
220,1181,4.7635365
220,1248,4.753857
220,643,4.7316837
221,390,5.6010313
221,1485,5.569339
221,1252,5.494216
221,464,5.4259405
221,113,5.3182325
221,1220,5.2087483
221,1330,5.182604
221,742,5.1565065
221,510,5.14497
221,1430,5.118815
221,651,5.094674
221,343,5.086031
221,893,5.084649
221,515,5.0501637
221,1011,5.0500536
221,1441,5.0398226
221,151,5.036239
221,1159,5.0118527
221,184,5.0115886
221,130,4.9972515
222,1485,5.479174
222,1330,5.383902
222,198,5.36674
222,55,5.2882037
222,479,5.2416925
222,523,5.223076
222,643,5.1865144
222,691,5.1805334
222,176,5.1752777
222,1440,5.1624265
222,428,5.1511006
222,476,5.146143
222,501,5.1228404
222,601,5.1200175
222,1158,5.1168566
222,1055,5.112075
222,462,5.0872016
222,1430,5.0831532
222,133,5.0598483
222,179,5.056755
223,937,6.0518403
223,1118,5.970551
223,498,5.7453094
223,647,5.6515026
223,1140,5.5866795
223,135,5.559198
223,1220,5.4911065
223,316,5.4429545
223,241,5.43758
223,317,5.4364796
223,38,5.3721786
223,294,5.268271
223,862,5.2446437
223,970,5.2376647
223,1011,5.214847
223,337,5.199108
223,1124,5.187099
223,1090,5.162232
223,1410,5.1563196
223,657,5.131483
224,971,7.2250504
224,1146,6.9870067
224,108,6.806699
224,809,6.7556806
224,235,6.724236
224,341,6.7086506
224,587,6.6999063
224,749,6.565398
224,275,6.5562696
224,714,6.5487885
224,1382,6.480048
224,1204,6.4463196
224,346,6.408074
224,380,6.402925
224,252,6.3922234
224,269,6.381107
224,1153,6.3656178
224,1154,6.34403
224,1124,6.343338
224,578,6.3073716
225,906,6.1628685
225,1118,6.1345444
225,536,6.0634475
225,933,5.9862547
225,211,5.9654794
225,839,5.9180245
225,971,5.888625
225,165,5.7948937
225,235,5.763184
225,347,5.69893
225,537,5.676767
225,714,5.656877
225,1207,5.6566944
225,1012,5.5935936
225,1061,5.5677524
225,380,5.563983
225,24,5.540661
225,456,5.4979115
225,593,5.4961095
225,338,5.488064
226,1146,5.438779
226,314,5.222169
226,849,5.17795
226,509,5.128888
226,256,5.1037407
226,529,5.094655
226,194,5.093025
226,173,5.0735583
226,295,5.043295
226,190,5.0295963
226,273,5.0294423
226,650,5.0222607
226,171,4.9825983
226,1107,4.9791465
226,63,4.9716744
226,587,4.968598
226,649,4.947453
226,15,4.9449735
226,948,4.929147
226,1092,4.916258
227,314,5.079851
227,509,5.0042276
227,55,4.995819
227,528,4.9003534
227,165,4.896972
227,190,4.845504
227,650,4.8414507
227,344,4.789908
227,541,4.77535
227,599,4.6887712
227,191,4.6885014
227,527,4.681535
227,126,4.68049
227,171,4.6512976
227,1111,4.645511
227,649,4.623844
227,1124,4.6163535
227,172,4.605586
227,1129,4.5863004
227,164,4.5796165
228,355,5.627149
228,636,5.481614
228,1011,5.4394307
228,479,5.4359627
228,1036,5.318494
228,605,5.225927
228,97,5.001176
228,946,4.9952917
228,545,4.992165
228,1485,4.987463
228,657,4.954958
228,604,4.9295
228,1330,4.9277806
228,1410,4.9269285
228,638,4.9221563
228,801,4.9017944
228,427,4.894127
228,647,4.8726764
228,173,4.869157
228,492,4.8507614
229,1118,5.41671
229,1140,4.6181927
229,1205,4.602177
229,294,4.5733085
229,27,4.5312476
229,1220,4.5137587
229,113,4.466851
229,165,4.4400215
229,201,4.424155
229,862,4.4172444
229,68,4.401837
229,1572,4.3837442
229,605,4.3669233
229,169,4.3555493
229,21,4.264943
229,783,4.2564583
229,189,4.2342134
229,65,4.2060957
229,649,4.204598
229,173,4.195552
230,1118,5.619185
230,97,5.5966406
230,1352,5.2958217
230,165,5.2822485
230,1582,5.245998
230,612,5.244556
230,355,5.1529326
230,494,5.0928125
230,1011,5.085781
230,1181,5.0681586
230,294,5.05811
230,928,5.0134435
230,639,5.009478
230,126,5.009225
230,485,5.0038548
230,241,4.994494
230,604,4.9874945
230,270,4.984146
230,1140,4.981285
230,169,4.977707
231,611,5.5106583
231,481,5.270845
231,99,5.2314243
231,914,5.2067037
231,645,5.186763
231,746,5.158325
231,342,5.157555
231,198,5.1568174
231,646,5.1469283
231,509,5.121551
231,998,5.099865
231,601,5.089832
231,1141,5.0862966
231,496,5.076089
231,168,5.066223
231,482,5.03138
231,1111,5.0234
231,520,5.0157337
231,182,5.015159
231,897,5.004879
232,126,5.408625
232,165,5.392279
232,113,5.3368454
232,250,5.3276014
232,609,5.254607
232,485,5.2473955
232,355,5.214219
232,501,5.1996565
232,186,5.135619
232,513,5.0649037
232,168,5.0282497
232,164,5.021317
232,295,5.0174103
232,655,5.01373
232,188,4.9813075
232,218,4.918248
232,528,4.9083576
232,611,4.871393
232,185,4.8611975
232,832,4.8503437
233,165,4.9202466
233,250,4.8007274
233,1182,4.6143293
233,1010,4.5514274
233,392,4.5399737
233,311,4.5041623
233,1118,4.4547176
233,354,4.424907
233,1264,4.39689
233,270,4.382348
233,81,4.3691435
233,168,4.3210244
233,937,4.3162627
233,188,4.3030033
233,611,4.302056
233,731,4.248179
233,221,4.1877937
233,376,4.1810822
233,732,4.178277
233,401,4.154095
234,714,6.4340057
234,1118,6.069852
234,235,6.012472
234,1154,5.9311934
234,173,5.8826904
234,688,5.881937
234,1153,5.8038964
234,49,5.7716784
234,256,5.752799
234,380,5.677873
234,171,5.610152
234,971,5.602559
234,1005,5.585878
234,599,5.5761967
234,95,5.5680623
234,180,5.5525846
234,1582,5.542399
234,1075,5.534061
234,131,5.525528
234,695,5.5251393
235,1114,4.8382936
235,809,4.721409
235,47,4.677448
235,514,4.563937
235,610,4.497254
235,1056,4.4839272
235,749,4.4564652
235,149,4.423888
235,848,4.401612
235,850,4.3432565
235,662,4.328461
235,851,4.303616
235,1382,4.2738013
235,155,4.259458
235,766,4.2371864
235,506,4.2353334
235,1111,4.157615
235,1578,4.149668
235,8,4.1463437
235,914,4.113642
236,914,6.2748485
236,1010,6.0163317
236,132,5.926786
236,611,5.913024
236,483,5.8165307
236,250,5.7678905
236,432,5.7578683
236,1181,5.722066
236,165,5.651046
236,188,5.6149216
236,578,5.6004925
236,891,5.583096
236,495,5.451933
236,277,5.366704
236,582,5.3463426
236,514,5.345394
236,244,5.3170896
236,308,5.30274
236,646,5.2748947
236,500,5.2727184
237,1088,5.5103545
237,833,5.4381423
237,998,5.430352
237,612,5.382453
237,1012,5.3665757
237,96,5.3430905
237,611,5.2956867
237,146,5.294212
237,1264,5.251815
237,632,5.216937
237,528,5.1797423
237,99,5.1551156
237,747,5.1518984
237,18,5.1417265
237,256,5.1293674
237,646,5.122375
237,5,5.1159897
237,950,5.109783
237,688,5.0735836
237,746,5.040777
238,344,5.859553
238,178,5.6949143
238,47,5.669856
238,891,5.488589
238,848,5.3490953
238,174,5.3203616
238,610,5.239247
238,850,5.190494
238,694,5.1511292
238,159,5.1150284
238,181,5.052502
238,652,5.0418158
238,512,5.0201297
238,662,5.0156956
238,202,4.986696
238,113,4.974919
238,953,4.9667215
238,996,4.966281
238,1010,4.9581294
238,1114,4.9402723
239,505,5.041336
239,1146,4.882943
239,311,4.8541718
239,971,4.8506403
239,299,4.7967067
239,456,4.778076
239,394,4.69009
239,1261,4.675658
239,316,4.6675916
239,165,4.6674986
239,235,4.6385946
239,849,4.638547
239,587,4.610279
239,839,4.608875
239,270,4.607439
239,933,4.606146
239,348,4.59659
239,1049,4.5836725
239,218,4.579171
239,629,4.5704308
240,113,5.3083205
240,897,5.185837
240,505,5.0303154
240,177,5.0057464
240,47,4.904873
240,314,4.8987904
240,343,4.8861346
240,893,4.8373027
240,46,4.836657
240,1220,4.83248
240,749,4.826575
240,652,4.7892833
240,388,4.7720656
240,178,4.749972
240,587,4.730375
240,511,4.6994123
240,1330,4.6920724
240,642,4.676015
240,309,4.6655464
240,313,4.565485
241,505,5.63309
241,155,5.33011
241,506,5.3040905
241,1010,5.2585564
241,1111,5.2222743
241,188,5.1735315
241,149,5.0991096
241,47,5.088679
241,283,5.066143
241,113,5.0540066
241,1226,5.0126004
241,1264,5.0114565
241,915,4.973367
241,731,4.9504347
241,1212,4.926011
241,417,4.9243517
241,526,4.8999624
241,182,4.888382
241,25,4.856697
241,527,4.852117
242,1012,5.308508
242,1036,5.229173
242,749,5.120871
242,250,5.07287
242,479,5.0490146
242,300,5.0409994
242,652,5.0288115
242,578,4.990964
242,1352,4.976889
242,998,4.9564123
242,1124,4.941536
242,645,4.9381127
242,445,4.9352775
242,631,4.9247317
242,1496,4.9208803
242,647,4.8758693
242,1158,4.857523
242,318,4.844261
242,789,4.8409758
242,344,4.8334002
243,587,6.173339
243,55,6.135891
243,476,5.915237
243,189,5.799799
243,949,5.758913
243,1231,5.730107
243,1124,5.7288265
243,47,5.715156
243,644,5.5427074
243,839,5.5414495
243,1430,5.3847046
243,295,5.3802547
243,501,5.364729
243,1146,5.344437
243,1208,5.3399515
243,935,5.3358293
243,1158,5.327422
243,1147,5.320332
243,1254,5.3033476
243,650,5.30096
244,1231,5.713383
244,1147,5.688751
244,612,5.6689897
244,1352,5.558899
244,528,5.5121818
244,5,5.452566
244,1229,5.4431663
244,1088,5.4366164
244,1361,5.3636312
244,632,5.357703
244,434,5.3441143
244,1158,5.3437314
244,241,5.331301
244,1012,5.327785
244,937,5.3191495
244,649,5.319098
244,950,5.3092217
244,789,5.3053875
244,644,5.3023605
244,1330,5.300466
245,1118,6.2292967
245,1012,5.4808064
245,1182,5.4653583
245,1013,5.417187
245,1207,5.3198605
245,937,5.272433
245,719,5.250716
245,1035,5.246111
245,1181,5.2301254
245,1352,5.2092733
245,661,5.203809
245,165,5.1831927
245,113,5.1759796
245,1033,5.163408
245,1011,5.1577373
245,631,5.130662
245,862,5.0961123
245,1485,5.095662
245,716,5.0850635
245,124,5.0834646
246,1118,5.464978
246,766,5.269865
246,522,5.25382
246,8,5.156519
246,749,4.9374547
246,317,4.9368005
246,719,4.8993516
246,714,4.899243
246,514,4.8919616
246,971,4.8916373
246,342,4.8756995
246,688,4.841576
246,303,4.835162
246,464,4.8068514
246,860,4.7346883
246,290,4.70389
246,385,4.7031603
246,380,4.697083
246,970,4.6894064
246,578,4.685364
247,218,5.5870504
247,132,5.4436193
247,49,5.178653
247,171,5.0848465
247,483,5.07656
247,168,5.0559745
247,97,4.991699
247,526,4.9669294
247,316,4.9500184
247,0,4.920395
247,165,4.9069
247,169,4.8582897
247,164,4.846732
247,126,4.8225784
247,832,4.8199863
247,485,4.8172083
247,481,4.759314
247,732,4.7551575
247,299,4.753777
247,1264,4.7222867
248,611,4.9532566
248,168,4.8505464
248,1111,4.756797
248,11,4.7042875
248,998,4.701679
248,49,4.6201124
248,283,4.492634
248,170,4.429479
248,149,4.4174685
248,172,4.403153
248,344,4.3940883
248,645,4.3655787
248,527,4.352621
248,897,4.289423
248,92,4.2893386
248,528,4.287789
248,1124,4.2854095
248,250,4.2630606
248,606,4.2328353
248,481,4.2231817
249,165,5.6958084
249,1182,5.086061
249,63,5.0579305
249,168,4.9869127
249,250,4.9809237
249,173,4.917505
249,209,4.9101133
249,78,4.8540363
249,65,4.7910852
249,689,4.790672
249,861,4.771422
249,97,4.7583923
249,400,4.745188
249,113,4.729413
249,295,4.7067704
249,171,4.693031
249,264,4.671951
249,21,4.659199
249,160,4.646652
249,326,4.626047
250,1011,5.321321
250,165,5.18589
250,479,5.162275
250,1036,5.149795
250,1485,5.123595
250,476,5.0440674
250,631,4.983678
250,295,4.9615283
250,937,4.9371896
250,501,4.909873
250,250,4.890986
250,1140,4.877409
250,494,4.875631
250,636,4.8388653
250,392,4.8291397
250,661,4.826318
250,928,4.8252974
250,1158,4.823256
250,126,4.8113723
250,1330,4.7995677
251,1118,5.6366453
251,937,5.141732
251,392,4.7905426
251,1146,4.7900066
251,777,4.655721
251,108,4.634636
251,587,4.6077747
251,714,4.520963
251,124,4.5138664
251,1207,4.494353
251,1410,4.4750023
251,146,4.431329
251,792,4.4158096
251,749,4.4060564
251,1136,4.401579
251,839,4.396501
251,688,4.392439
251,337,4.3719106
251,221,4.3573675
251,331,4.3343797
252,250,4.6818895
252,1049,4.4373574
252,1012,4.417759
252,1146,4.3603272
252,1010,4.344186
252,308,4.295445
252,611,4.2836018
252,1314,4.275014
252,643,4.273311
252,939,4.2499256
252,305,4.24416
252,8,4.2182894
252,165,4.207768
252,1136,4.206644
252,1123,4.192371
252,522,4.176646
252,587,4.17033
252,1264,4.1101723
252,610,4.103096
252,726,4.092263
253,306,5.6300344
253,654,5.5582027
253,338,5.5400457
253,274,5.4859943
253,1012,5.450108
253,945,5.401993
253,714,5.346473
253,1411,5.328841
253,950,5.323605
253,691,5.246312
253,18,5.235522
253,235,5.224612
253,632,5.196285
253,261,5.164832
253,385,5.142158
253,1229,5.1090345
253,1330,5.095392
253,1005,4.992047
253,929,4.975968
253,85,4.975882
254,1010,5.458931
254,250,5.3440213
254,505,5.3079023
254,155,5.3031325
254,47,5.2040114
254,882,5.134806
254,1212,5.103159
254,1264,4.9963007
254,41,4.9886146
254,1226,4.979946
254,25,4.9617324
254,610,4.953158
254,527,4.9248047
254,98,4.8927774
254,316,4.887424
254,611,4.8453474
254,198,4.8425975
254,188,4.7783184
254,308,4.7676086
254,173,4.754294
255,1485,5.5960913
255,425,5.562304
255,478,5.469629
255,601,5.4627347
255,1330,5.4516783
255,481,5.3521895
255,477,5.3511953
255,196,5.3212256
255,184,5.3014126
255,134,5.2851605
255,613,5.2707586
255,1352,5.246716
255,1190,5.2293196
255,1272,5.1421146
255,342,5.131505
255,482,5.1256633
255,789,5.1068463
255,177,5.090166
255,659,5.087822
255,136,5.085131
256,789,5.673436
256,691,5.474724
256,1330,5.233298
256,937,5.2315073
256,746,5.062356
256,255,5.026454
256,18,4.997415
256,498,4.989234
256,951,4.951253
256,518,4.946284
256,47,4.9216185
256,1141,4.8798723
256,652,4.870222
256,38,4.869629
256,1496,4.8689275
256,41,4.804257
256,523,4.7792563
256,222,4.7675056
256,704,4.749605
256,489,4.7231174
257,1485,6.2090106
257,390,5.9413357
257,742,5.8274403
257,1011,5.7584453
257,63,5.734484
257,97,5.68583
257,55,5.6618648
257,691,5.642767
257,464,5.6416674
257,661,5.61852
257,428,5.6115556
257,1330,5.6084824
257,316,5.565319
257,86,5.5641766
257,113,5.5616584
257,181,5.5338063
257,1055,5.5064645
257,1220,5.4834933
257,643,5.4765296
257,184,5.476249
258,55,5.757949
258,1485,5.6182413
258,189,5.586384
258,587,5.581128
258,937,5.555047
258,476,5.5431952
258,6,5.5302634
258,1136,5.525184
258,1146,5.489307
258,316,5.477328
258,165,5.4681854
258,295,5.4448786
258,1118,5.421895
258,1410,5.4215784
258,173,5.396427
258,1011,5.380415
258,862,5.3593254
258,1441,5.358458
258,47,5.3557973
258,691,5.346444
259,731,5.096016
259,314,5.077709
259,58,4.9845552
259,464,4.918653
259,587,4.914205
259,893,4.7903914
259,1092,4.783164
259,1182,4.7670355
259,1049,4.758069
259,250,4.743664
259,165,4.7300296
259,400,4.70824
259,113,4.6991754
259,1220,4.6906843
259,397,4.6869965
259,270,4.684337
259,937,4.679269
259,742,4.661928
259,643,4.642599
259,426,4.6169934
260,1012,5.805892
260,688,5.7170486
260,522,5.633107
260,950,5.628622
260,833,5.5631485
260,1088,5.4763045
260,414,5.3558025
260,329,5.3469157
260,1118,5.2886553
260,1147,5.2661233
260,258,5.2534065
260,250,5.252575
260,632,5.2491097
260,998,5.244061
260,971,5.230653
260,18,5.2299347
260,514,5.209827
260,1013,5.201597
260,1075,5.200505
260,254,5.1789746
261,165,5.57581
261,250,5.4135823
261,311,5.3274965
261,1156,5.1423855
261,270,5.10722
261,63,5.077472
261,1485,5.0008693
261,1182,4.975429
261,295,4.926994
261,476,4.9224677
261,1140,4.91663
261,954,4.9096136
261,661,4.907609
261,643,4.8533773
261,1136,4.830641
261,683,4.8263826
261,1248,4.8044524
261,392,4.797616
261,428,4.7941356
261,113,4.7862053
262,1485,4.7033844
262,1330,4.492329
262,1430,4.480035
262,1352,4.3408494
262,1055,4.301259
262,1411,4.2608852
262,1012,4.18285
262,654,4.1534705
262,1441,4.1509933
262,1525,4.108706
262,858,4.0899715
262,1190,4.029398
262,155,4.0036297
262,485,3.995054
262,8,3.9682891
262,1174,3.9654996
262,430,3.9577525
262,669,3.9443738
262,1292,3.9113066
262,56,3.90463
263,55,6.365214
263,47,5.857113
263,848,5.7883787
263,1254,5.773465
263,155,5.7587748
263,189,5.6917253
263,714,5.618363
263,261,5.6072664
263,587,5.5952444
263,295,5.55022
263,1485,5.535827
263,485,5.462291
263,1430,5.4575915
263,609,5.4418097
263,1092,5.4377737
263,181,5.4181695
263,1030,5.411125
263,1146,5.3977447
263,113,5.3858995
263,915,5.3511186
264,456,5.1591125
264,1485,5.0799646
264,895,4.8383803
264,1330,4.755937
264,133,4.7476377
264,218,4.7179856
264,1055,4.7052245
264,1013,4.6810837
264,691,4.6686277
264,165,4.6610074
264,601,4.6169796
264,661,4.6008153
264,954,4.542303
264,184,4.541464
264,63,4.5109873
264,428,4.493746
264,478,4.493498
264,636,4.493298
264,939,4.491258
264,113,4.479412
265,1485,4.778839
265,714,4.725558
265,165,4.631218
265,295,4.6253324
265,261,4.617112
265,1330,4.597562
265,509,4.58836
265,849,4.539226
265,1088,4.5348864
265,425,4.4925184
265,311,4.483409
265,632,4.452028
265,476,4.446318
265,428,4.42545
265,1055,4.423229
265,1147,4.4181023
265,473,4.4180713
265,1124,4.4135666
265,126,4.409164
265,1112,4.4062533
266,1485,5.154603
266,494,4.952762
266,1441,4.9165673
266,126,4.8917737
266,1330,4.8305745
266,133,4.82892
266,1352,4.8066454
266,631,4.6992064
266,601,4.691616
266,1118,4.68899
266,482,4.680028
266,184,4.6674824
266,198,4.632862
266,509,4.622671
266,486,4.5997477
266,479,4.597413
266,1012,4.5785246
266,1141,4.5700116
266,63,4.5698295
266,478,4.568136
267,250,5.56367
267,165,5.262171
267,1182,5.0451674
267,63,5.0238914
267,1012,5.02048
267,643,5.0067444
267,1109,5.006732
267,1123,4.8938293
267,245,4.879781
267,759,4.832879
267,1231,4.8323073
267,392,4.814738
267,295,4.7924466
267,1013,4.782634
267,954,4.775065
267,683,4.7583356
267,406,4.7568183
267,770,4.7564697
267,1158,4.7542186
267,168,4.734208
268,165,5.678071
268,612,5.358122
268,501,5.278514
268,295,5.1887145
268,355,5.162984
268,63,5.126669
268,113,5.111744
268,124,5.0939646
268,609,5.0886054
268,485,5.0530324
268,611,5.048354
268,189,5.0476456
268,1118,5.0397468
268,777,5.031811
268,209,5.0264316
268,1112,5.026245
268,168,5.0219517
268,95,5.0188856
268,250,4.9988465
268,173,4.9928513
269,1485,5.7481956
269,1330,5.5669184
269,937,5.56177
269,189,5.535146
269,425,5.534849
269,509,5.479286
269,1088,5.442917
269,1055,5.392585
269,1112,5.37561
269,479,5.373193
269,100,5.3680773
269,1011,5.3415327
269,133,5.3403587
269,939,5.3112907
269,478,5.3024025
269,895,5.3015647
269,691,5.300702
269,643,5.2978344
269,1054,5.2978263
269,1229,5.2778807
270,1582,5.857391
270,1441,5.857192
270,698,5.6855903
270,1141,5.553146
270,714,5.546807
270,47,5.5016713
270,688,5.4894314
270,489,5.4547057
270,691,5.381884
270,8,5.346418
270,1292,5.3373346
270,18,5.331741
270,1118,5.309054
270,696,5.2985563
270,863,5.24688
270,1402,5.2381816
270,807,5.233745
270,82,5.2321663
270,1537,5.2300997
270,125,5.21768
271,13,5.0869737
271,714,5.0355463
271,1174,5.029053
271,1578,5.004726
271,123,4.953997
271,342,4.936919
271,1111,4.929876
271,654,4.914324
271,303,4.894057
271,283,4.8905582
271,851,4.854222
271,1411,4.836175
271,1352,4.7918706
271,344,4.790883
271,301,4.781333
271,379,4.7580843
271,899,4.75457
271,118,4.7299495
271,1330,4.7294483
271,860,4.7209787
272,523,5.0064135
272,789,4.98638
272,198,4.8455033
272,652,4.754906
272,176,4.7268295
272,1330,4.68736
272,126,4.677804
272,479,4.6718864
272,645,4.6412616
272,1578,4.625217
272,1496,4.5879936
272,1352,4.4929914
272,186,4.467875
272,406,4.3994956
272,749,4.3877993
272,691,4.3823934
272,651,4.3736105
272,851,4.351824
272,1141,4.335082
272,957,4.327119
273,342,5.8278985
273,518,5.6168847
273,1141,5.4671807
273,47,5.4629817
273,99,5.399541
273,1140,5.342831
273,1077,5.2898726
273,807,5.2767262
273,586,5.2749677
273,698,5.2444386
273,1441,5.237665
273,56,5.2133675
273,645,5.208428
273,270,5.204619
273,691,5.1977882
273,207,5.1733584
273,591,5.1464934
273,970,5.1234093
273,27,5.1192236
273,750,5.1169634
274,495,5.7776494
274,1352,5.690896
274,113,5.622153
274,186,5.5352855
274,406,5.5060797
274,13,5.3844543
274,487,5.371304
274,613,5.3477793
274,197,5.3452907
274,605,5.3176527
274,545,5.2448997
274,177,5.193159
274,652,5.1923127
274,928,5.1903696
274,661,5.1557713
274,614,5.1486773
274,491,5.1359057
274,130,5.109958
274,636,5.0964603
274,432,5.08906
275,159,5.7153397
275,996,5.5882435
275,893,5.577576
275,113,5.57478
275,914,5.543782
275,90,5.5086536
275,428,5.478531
275,742,5.4731946
275,1099,5.455701
275,749,5.445148
275,510,5.4344807
275,456,5.3758087
275,406,5.330223
275,390,5.3013954
275,545,5.2728357
275,1049,5.2579303
275,1056,5.2534423
275,891,5.2023716
275,694,5.1719637
275,32,5.121142
276,1011,5.589304
276,928,5.516717
276,954,5.3649654
276,212,5.2949705
276,605,5.25878
276,97,5.1766415
276,671,5.1623926
276,316,5.146616
276,285,5.1459675
276,653,5.120369
276,636,5.0829573
276,281,5.06884
276,355,5.045961
276,206,4.9943833
276,895,4.953962
276,184,4.9186244
276,649,4.9158497
276,858,4.9059453
276,1220,4.9044976
276,196,4.887535
277,342,5.4100194
277,13,5.127537
277,1578,5.027029
277,645,4.97132
277,511,4.957425
277,136,4.9433866
277,177,4.925079
277,1174,4.924751
277,1330,4.8833447
277,491,4.8760076
277,472,4.850806
277,478,4.8400884
277,113,4.836671
277,613,4.82958
277,614,4.788093
277,314,4.7348847
277,915,4.7325583
277,406,4.724896
277,425,4.7058043
277,654,4.705679
278,308,5.0083117
278,746,4.8382974
278,120,4.836156
278,311,4.7806253
278,937,4.7472587
278,173,4.7142496
278,1136,4.677475
278,270,4.651109
278,194,4.6494246
278,250,4.6411557
278,429,4.621046
278,21,4.594996
278,587,4.4743075
278,489,4.467311
278,18,4.465318
278,226,4.4186606
278,914,4.377041
278,518,4.3706155
278,221,4.34223
278,683,4.330939
279,165,4.6815453
279,1182,4.576847
279,250,4.233497
279,113,3.9930017
279,1010,3.9841964
279,168,3.9035182
279,209,3.9000082
279,188,3.8854976
279,124,3.8596447
279,731,3.847709
279,65,3.838742
279,738,3.815076
279,689,3.7972171
279,63,3.7875707
279,400,3.7517343
279,354,3.7436187
279,132,3.742483
279,611,3.734825
279,173,3.7323534
279,392,3.7080848
280,1578,5.770946
280,1114,5.639434
280,882,5.5971622
280,47,5.5416737
280,645,5.541609
280,510,5.530376
280,198,5.3688345
280,283,5.364946
280,168,5.3514943
280,1430,5.33427
280,897,5.3074474
280,342,5.299153
280,1111,5.2937737
280,610,5.2341003
280,915,5.2266293
280,8,5.2240753
280,601,5.221311
280,88,5.2139587
280,482,5.2127247
280,914,5.2106776
281,536,5.816309
281,848,5.5852313
281,159,5.5079794
281,165,5.38935
281,1056,5.306856
281,25,5.2189465
281,527,5.205207
281,113,5.2020583
281,759,5.1819453
281,1314,5.174501
281,906,5.152899
281,717,5.1266375
281,1068,5.0332623
281,1089,5.019559
281,456,4.9858685
281,200,4.9658
281,694,4.9508457
281,849,4.901753
281,726,4.893498
281,891,4.8912816
282,1088,5.4769254
282,100,5.2409325
282,839,4.9514713
282,1012,4.929089
282,849,4.8587484
282,1485,4.739773
282,18,4.6708894
282,178,4.664091
282,939,4.6390605
282,55,4.6376286
282,1118,4.636519
282,950,4.6122513
282,632,4.5855284
282,1231,4.5778313
282,1330,4.5584965
282,691,4.5577435
282,937,4.538708
282,59,4.536006
282,274,4.525411
282,316,4.522865
283,159,6.0873775
283,456,5.9399486
283,250,5.902464
283,113,5.8046093
283,200,5.753835
283,891,5.6822143
283,848,5.6581764
283,1010,5.6531625
283,165,5.620844
283,63,5.5991797
283,151,5.505277
283,1013,5.4840865
283,485,5.413517
283,611,5.403792
283,188,5.371845
283,536,5.358156
283,742,5.344079
283,774,5.332712
283,168,5.282794
283,513,5.2683206
284,228,6.5243573
284,201,6.260954
284,72,6.0267143
284,1033,5.940921
284,236,5.874658
284,226,5.7981544
284,937,5.681509
284,144,5.600043
284,124,5.487182
284,738,5.476452
284,254,5.430831
284,229,5.41853
284,221,5.3840237
284,194,5.3712807
284,97,5.3534746
284,1182,5.261701
284,1118,5.246525
284,751,5.2269363
284,65,5.21778
284,390,5.174817
285,1330,5.917708
285,314,5.7624626
285,509,5.6907535
285,1430,5.6499004
285,1111,5.6426992
285,527,5.5777483
285,1485,5.5580597
285,521,5.5287213
285,170,5.474528
285,198,5.4740024
285,541,5.4509
285,164,5.417383
285,528,5.401622
285,1525,5.3183923
285,1254,5.291338
285,172,5.284648
285,523,5.25479
285,897,5.2423854
285,659,5.2311354
285,58,5.216463
286,390,5.996053
286,1485,5.8416266
286,479,5.6245027
286,742,5.552889
286,41,5.5233684
286,1011,5.3949075
286,1252,5.382656
286,63,5.3432508
286,38,5.339077
286,774,5.3249373
286,891,5.317647
286,462,5.2941537
286,643,5.291804
286,113,5.2871084
286,1159,5.269632
286,523,5.263789
286,661,5.251136
286,691,5.2480397
286,689,5.22869
286,937,5.1889596
