user,pos_item,neg_item
5954,1320,1135
5954,379,667
5954,788,1556
5954,1037,485
5954,1371,258
5954,1373,1017
5954,880,597
5954,1267,327
5954,1260,277
5954,913,1645
5954,1252,1391
5954,1617,783
5954,1248,44
5954,1152,736
5954,1344,1488
5954,942,1135
5954,858,438
5954,1221,216
5954,1233,1370
5954,969,1021
5954,1197,19
5954,1200,500
5954,1222,85
5954,1387,1388
5954,1304,329
5954,1291,1190
5954,1242,1681
5954,1201,1562
5954,1036,667
5954,457,500
5954,110,85
5954,1261,1495
5954,1220,1676
5954,1374,594
5954,592,160
5954,1610,349
5954,1047,1379
5954,733,1124
5954,89,1431
5954,1429,839
5954,353,1013
5954,1275,673
5954,1597,1210
5954,507,1584
5954,466,327
5954,10,1101
5954,1377,1100
5954,70,648
5954,442,355
5954,208,415
5954,517,255
5954,653,611
5954,95,168
5954,288,1573
5954,42,784
5954,1378,940
5954,547,587
5954,170,519
5954,1499,1021
5954,692,216
5954,1254,153
5954,919,173
5954,1204,971
5954,1262,1100
5954,941,940
5954,952,1287
5954,1303,520
5954,1073,673
5954,590,552
5954,1566,1124
5954,421,1488
5954,1372,852
5954,1031,420
5954,1009,1388
5954,2,661
5954,761,65
5954,316,648
5954,1216,1495
5954,464,255
5954,340,165
5954,1030,104
5954,362,455
5954,158,239
5954,1011,153
5954,1148,1676
5954,1,901
5954,596,485
5954,1029,266
5954,595,327
5954,1022,1017
5954,588,173
5954,1282,1645
5954,364,168
5954,1025,1556
5954,1033,901
5954,1064,611
5954,1024,1479
5954,1032,1287
5954,837,1124
5954,1028,1190
5954,801,1287
5954,1654,1681
5954,551,333
5954,1010,1196
5954,586,380
5954,608,1673
5954,1234,415
5954,296,1438
5954,910,126
5954,1089,589
5954,1084,1562
5954,293,160
5954,1213,327
5954,960,277
5954,367,1379
5954,1466,1485
5954,1620,1438
5954,532,587
5954,1394,1370
5954,1235,1676
5954,1278,1135
5954,1230,19
5954,1276,1017
5954,1136,160
5954,905,594
5954,235,420
5954,1285,153
5954,1256,631
5954,1080,784
5954,1259,783
5954,1294,1196
5954,955,1488
5954,1269,661
5954,1292,173
5954,916,172
5954,946,924
5954,945,597
5954,1288,1391
5954,1079,168
5954,1172,216
5954,1243,355
5954,348,329
5954,1663,631
5954,1517,519
5954,1171,1380
5954,1125,438
5954,223,344
5954,357,920
5954,1425,1101
5954,735,454
5954,892,104
5954,1641,253
5954,1441,104
5954,1078,1681
5954,785,1190
5954,1194,44
5954,585,1100
5954,1020,485
5954,1390,327
5954,1646,839
5954,468,277
5954,518,329
5954,370,255
5954,1612,333
5954,1126,520
5954,1440,852
5954,1189,736
5954,923,1388
5954,318,924
5954,912,546
5954,908,239
5954,1193,971
5954,1225,44
5954,1207,327
5954,562,1210
5954,593,1391
5954,1250,349
5954,527,736
5954,1237,355
5954,926,455
5954,1224,940
5954,307,44
5954,1247,1587
5954,1228,1556
5954,1217,327
5954,1300,1379
5954,1104,239
5954,1272,1479
5954,953,1645
5954,778,922
5954,337,19
5954,1082,1100
5954,902,940
5954,1041,216
5954,1293,420
5954,973,1021
5954,1208,329
5954,17,673
5954,1132,255
5954,800,1573
5954,150,1101
5954,1263,1375
5954,1296,160
5954,1419,181
5954,515,519
5954,32,1681
5954,1674,1584
5954,272,165
5954,1150,349
5954,1103,327
5954,1302,415
5954,300,172
5954,43,333
5954,1185,971
5954,508,1196
5954,948,648
5954,1186,648
5954,1095,783
5954,1678,126
5954,943,546
5954,1672,784
5954,1131,546
5954,1246,455
5954,1090,355
5954,1094,1681
5954,224,1100
5954,1619,1124
5954,26,648
5954,1660,258
5955,1226,1597
5955,1198,852
5955,1035,377
5955,858,288
5955,1097,88
5955,260,1127
5955,317,1653
5955,1019,597
5955,247,405
5955,1073,333
5955,60,333
5955,1009,1353
5955,653,1597
5955,673,1059
5955,1233,1127
5955,1196,1653
5955,1197,88
5955,110,405
5955,733,1353
5955,1240,852
5955,1036,1127
5955,1210,1597
5955,1277,597
5955,589,405
5955,1275,405
5955,1304,852
5955,1610,597
5955,1374,1653
5955,1214,1653
5955,1387,88
5955,1221,1353
5955,1580,88
5955,1200,333
5955,10,1127
5955,592,1597
5955,163,1059
5955,368,780
5955,1527,1059
5955,480,597
5955,292,405
5955,969,208
5955,349,852
5955,1573,288
5955,329,1597
5955,380,597
5955,648,88
5955,21,405
5955,353,405
5955,1101,333
5955,1378,1676
5955,1370,1353
5955,316,88
5955,170,1127
5955,736,1653
5955,42,785
5955,466,852
5955,1544,1676
5955,1479,1597
5955,168,3
5955,485,333
5955,327,852
5955,533,1127
5955,173,405
5955,1389,1353
5955,750,1653
5955,1270,377
5955,1199,780
5955,29,405
5955,32,377
5955,924,333
5955,541,405
5955,1206,597
5955,1396,1353
5955,198,1597
5955,610,785
5955,674,288
5955,1306,1127
5955,880,597
5955,910,1653
5955,1243,288
5955,1136,852
5955,1234,208
5955,1278,1653
5955,1175,1676
5955,1079,3
5955,1148,1676
5955,1394,333
5955,955,88
5955,1230,1127
5955,1294,377
5955,1,88
5955,933,1597
5955,1500,780
5955,898,597
5955,1028,785
5955,235,1127
5955,1288,208
5955,1269,1059
5955,39,852
5955,1172,88
5955,915,1127
5955,52,377
5955,916,405
5955,1641,1353
5955,223,333
5955,934,88
5955,345,3
5955,1517,1127
5955,107,1353
5955,497,785
5955,1125,288
5955,1171,1597
5955,440,288
5955,708,1653
5955,1297,88
5955,1292,780
5955,4,1059
5955,367,1676
5955,357,852
5955,1425,1127
5955,339,333
5955,838,597
5955,587,1597
5955,543,1353
5955,1614,785
5955,1042,852
5955,500,780
5955,1380,1653
5955,1513,1676
5955,180,1653
5955,1367,288
5955,784,208
5955,344,333
5955,1409,3
5955,552,288
5955,1569,208
5955,468,1653
5955,520,597
5955,70,88
5955,1167,1597
5955,203,1353
5955,1091,405
5955,1453,785
5955,1381,852
5955,234,333
5955,444,288
5955,912,405
5955,1296,88
5955,17,3
5955,25,377
5955,930,597
5955,1188,597
5955,265,405
5955,914,1597
5956,1196,509
5956,543,750
5956,480,110
5956,318,750
5956,858,923
5956,527,923
5956,1193,1233
5956,1247,1608
5956,50,2
5956,593,296
5956,29,879
5956,1225,461
5956,866,461
5956,1240,471
5956,1197,1608
5956,1200,126
5956,1265,461
5956,356,471
5956,1210,471
5956,778,1608
5956,924,110
5956,595,471
5956,1282,461
5956,1258,1608
5956,231,2
5956,1246,110
5956,1271,110
5956,1088,110
5956,1527,1608
5956,265,2
5956,1270,1409
5956,1214,509
5956,1291,1409
5956,457,296
5956,587,750
5956,1234,1409
5956,520,923
5956,1027,126
5956,1097,1608
5956,653,1233
5956,1333,296
5956,1407,471
5956,1396,126
5956,733,923
5956,329,126
5956,1356,1608
5956,247,2
5956,1408,1409
5956,364,110
5956,1127,461
5956,1513,1608
5956,36,923
5956,47,509
5956,32,509
5956,39,471
5956,1554,126
5956,1580,923
5956,62,2
5956,380,2
5956,848,879
5956,58,750
5956,412,1409
5956,1357,923
5956,230,110
5956,1619,923
5956,1339,461
5956,344,1233
5956,648,1608
5956,1057,1608
5956,708,923
5956,1177,1409
5956,353,2
5956,362,110
5956,376,461
5956,1073,879
5956,367,1608
5956,608,471
5956,589,2
5956,720,110
5956,919,296
5956,1175,1608
5956,1584,1233
5956,745,461
5956,1223,1409
5956,1148,1409
5956,590,879
5956,1266,461
5956,998,110
5956,49,1608
5956,1678,750
5956,1507,1409
5956,549,509
5956,1537,461
5956,1449,296
5956,232,471
5956,628,879
5956,1639,923
5956,1393,471
5956,588,1409
5956,1682,1233
5956,1653,509
5956,16,110
5956,1484,461
5957,529,393
5957,260,552
5957,329,231
5957,1148,1544
5957,745,393
5957,1223,393
5957,1282,393
5957,1274,552
5957,588,338
5957,595,849
5957,1025,405
5957,364,780
5957,661,849
5957,1205,1129
5957,610,1544
5957,1405,653
5957,1032,338
5957,239,435
5957,1197,849
5957,1196,435
5957,1218,393
5957,110,405
5957,1214,435
5957,1210,552
5957,1220,1129
5957,1200,842
5957,589,231
5957,1580,1129
5957,112,338
5957,377,153
5957,1356,1544
5957,349,849
5957,969,1681
5957,1587,170
5957,1275,405
5957,198,653
5957,648,1129
5957,1377,1544
5957,353,231
5957,1573,552
5957,380,405
5957,1676,1544
5957,10,1562
5957,316,1129
5957,1371,849
5957,533,393
5957,442,552
5957,704,1129
5957,172,231
5957,502,780
5957,327,653
5957,750,170
5957,1240,653
5957,1270,338
5957,924,842
5957,541,405
5957,741,153
5957,1206,170
5957,29,849
5957,480,231
5957,1215,552
5957,1584,842
5957,1527,1544
5957,671,552
5957,1248,435
5957,1267,653
5957,593,1562
5957,111,1681
5957,1617,1544
5957,1089,405
5957,592,435
5957,1261,1129
5957,590,552
5957,314,338
5957,44,653
5957,173,338
5957,1298,1544
5957,551,405
5957,1208,405
5957,527,435
5957,1217,405
5957,1619,1129
5957,466,653
5957,34,153
5957,1073,153
5957,317,435
5957,586,780
5957,1258,780
5957,1278,435
5957,1339,393
5957,188,1562
5957,152,1681
5959,858,378
5959,292,1042
5959,377,1037
5959,1196,1405
5959,1641,125
5959,1,34
5959,514,1057
5959,39,1042
5959,441,691
5959,588,378
5959,357,1580
5959,837,785
5959,1215,1414
5959,11,1037
5959,372,378
5959,344,1405
5959,104,34
5961,925,1479
5961,1092,257
5961,1627,1100
5961,695,1100
5961,1617,1100
5961,1625,1422
5961,1464,160
5961,164,270
5961,451,736
5961,1645,1391
5961,492,427
5961,335,368
5961,648,1100
5961,350,546
5961,1459,1438
5961,1597,360
5961,517,1100
5961,480,380
5961,349,804
5961,1215,590
5961,29,257
5961,1615,405
5961,1356,1100
5961,1372,852
5961,1580,694
5961,10,1391
5961,329,1556
5961,303,485
5961,733,1353
5961,2,405
5961,434,380
5961,1552,597
5961,208,105
5961,316,1100
5961,168,257
5961,761,160
5961,462,276
5961,1233,509
5961,457,1043
5961,589,380
5961,1610,427
5961,6,736
5961,377,1409
5961,163,360
5961,1480,1409
5961,1667,1479
5961,21,405
5961,1408,1043
5961,474,1463
5961,555,546
5961,748,276
5961,780,368
5961,1385,1100
5961,1370,694
5961,1527,1100
5961,165,543
5961,1523,105
5961,1320,1422
5961,95,1409
5961,533,1463
5961,172,380
5961,836,1100
5961,1037,485
5961,28,543
5961,25,804
5961,17,546
5961,293,160
5961,1265,1391
5961,39,1556
5961,265,405
5961,1393,1573
5961,1094,804
5961,708,1353
5961,236,1463
5961,1569,368
5961,1643,736
5961,1339,1043
5961,339,546
5961,11,1438
5961,357,509
5961,838,597
5961,1498,7
5961,587,852
5961,3,105
5961,266,380
5961,539,257
5961,447,351
5961,1475,1391
5961,1213,270
5961,50,405
5961,608,1573
5961,1179,257
5961,1061,1100
5961,367,1100
5961,866,1463
5961,1500,368
5961,1466,1422
5961,431,380
5961,47,509
5961,1396,427
5961,999,7
5961,1620,1438
5961,1377,1100
5961,259,257
5963,1617,737
5963,1198,356
5963,223,1665
5963,1221,1385
5963,858,260
5963,1214,1196
5963,1197,999
5963,1201,1210
5963,1200,485
5963,1222,540
5963,1036,1097
5963,555,344
5963,1610,587
5963,1204,1302
5963,1254,540
5963,246,737
5963,50,1210
5963,296,1343
5963,1213,356
5963,608,1385
5963,1500,1302
5963,1179,540
5963,866,1097
5963,47,1196
5963,293,587
5963,1034,260
5963,52,737
5963,1252,1665
5963,599,540
5963,111,590
5963,1208,1210
5963,1288,999
5963,1206,485
5963,1265,1385
5963,357,344
5963,1320,1343
5963,700,1302
5963,1092,1097
5963,994,1196
5963,1095,737
5963,39,356
5963,1173,1665
5963,1589,999
5963,1370,356
5963,180,485
5963,1639,1385
5963,468,1196
5963,1573,442
5963,1527,1097
5963,21,540
5963,497,737
5963,1224,1385
5963,1275,1210
5963,586,999
5963,1407,587
5963,780,1302
5963,1644,1302
5963,800,260
5963,272,344
5963,1580,1097
5963,288,590
5963,1186,737
5963,319,1385
5963,316,1097
5963,541,260
5963,1676,737
5963,1291,999
5963,1218,1385
5963,1240,587
5963,593,1343
5963,1094,356
5963,380,1210
5963,597,356
5963,1587,442
5964,902,158
5964,923,778
5964,1248,160
5964,1104,1597
5964,750,587
5964,908,158
5964,1523,1393
5964,910,521
5964,1193,521
5964,1228,2
5964,527,736
5964,296,485
5964,904,1389
5964,1218,19
5964,903,1625
5964,34,455
5964,1136,160
5964,919,590
5964,581,282
5964,318,736
5964,1148,1393
5964,1387,494
5964,1213,282
5964,162,223
5964,1206,372
5964,1208,282
5964,1089,282
5964,1214,1625
5964,1258,780
5964,1277,1610
5964,235,316
5964,953,786
5964,1175,785
5964,541,173
5964,1198,282
5964,1259,781
5964,1080,208
5964,924,521
5964,36,778
5964,25,539
5964,1345,160
5964,39,1610
5964,1032,832
5964,1094,1597
5964,1235,1393
5964,1200,485
5964,1270,539
5964,1240,1610
5964,1222,316
5964,1261,494
5964,1293,173
5964,1103,282
5964,954,1307
5964,1246,158
5964,1097,786
5964,1310,521
5964,77,597
5964,593,521
5964,608,380
5964,32,1307
5964,297,1389
5964,1635,785
5964,1673,2
5964,562,2
5964,538,781
5964,1611,19
5964,337,372
5964,16,780
5964,574,597
5964,1279,455
5964,1268,778
5964,766,521
5964,1093,208
5964,1667,736
5964,22,587
5964,249,455
5964,507,778
5964,1196,736
5964,1299,494
5964,592,160
5964,1298,316
5964,1124,786
5964,1617,785
5964,1034,2
5964,50,380
5964,1500,832
5964,493,1393
5964,555,1625
5964,198,1610
5964,367,781
5964,1447,494
5964,1627,19
5964,170,223
5964,81,372
5964,70,316
5964,260,590
5964,1197,19
5964,1036,832
5964,1242,780
5964,589,380
5964,1291,208
5964,1210,1597
5964,1215,590
5964,377,1307
5964,733,786
5964,480,380
5964,1580,781
5964,112,173
5964,292,587
5964,1370,597
5964,1573,590
5964,353,2
5964,1587,485
5964,610,785
5964,1676,1393
5964,1391,372
5964,466,282
5964,95,158
5964,44,160
5964,849,597
5964,288,1625
5964,1037,485
5964,1388,778
5964,1499,1389
5964,1073,1625
5964,29,173
5964,107,736
5964,1085,494
5964,1030,539
5964,1,455
5964,588,832
5964,1282,19
5964,596,485
5964,364,780
5964,1029,208
5964,594,316
5964,1023,786
5964,1405,223
5964,1033,539
5964,1025,1610
5964,661,597
5964,551,1625
5964,1028,785
5964,1276,1597
5964,1394,781
5964,1285,781
5964,1079,832
5964,69,778
5964,1265,372
5964,441,160
5964,1517,158
5964,101,173
5964,1257,1389
5964,356,282
5964,1449,223
5964,471,781
5964,104,832
5964,663,19
5964,1546,736
5964,333,597
5964,344,587
5964,180,778
5964,543,587
5964,224,494
5964,784,590
5964,500,485
5964,5,160
5964,586,455
5964,542,1597
5964,410,780
5964,63,539
5964,166,1389
5964,1091,173
5964,157,521
5964,65,778
5964,111,1307
5964,1225,372
5964,1247,316
5964,358,380
5964,1682,223
5964,123,832
5966,912,1179
5966,902,1617
5966,1097,1617
5966,1273,562
5966,230,235
5966,296,1393
5966,1095,1617
5966,1357,562
5966,58,590
5966,17,1243
5966,838,50
5966,475,1179
5966,1187,50
5966,1060,50
5966,1094,1393
5966,337,235
5966,194,1179
5966,428,1617
5966,1051,1393
5966,36,562
5966,1678,590
5966,538,50
5966,345,235
5966,21,1179
5966,246,1617
5966,593,1243
5974,277,1396
5974,1073,564
5974,1198,1268
5974,36,1061
5974,1617,381
5974,1252,454
5974,923,161
5974,111,222
5974,903,1061
5974,1204,153
5974,912,31
5974,899,605
5974,306,1672
5974,919,590
5974,527,507
5974,910,85
5974,1267,1399
5974,1248,85
5974,930,271
5974,1179,62
5974,942,1396
5974,164,271
5974,1089,62
5974,858,1624
5974,1213,564
5974,608,381
5974,296,454
5974,293,1399
5974,866,832
5974,1466,605
5974,1500,225
5974,290,153
5974,6,1268
5974,47,1061
5974,1589,832
5974,1034,31
5974,22,507
5974,318,161
5974,1041,381
5974,1193,1562
5974,908,153
5974,1250,85
5974,800,590
5974,926,1051
5974,531,1396
5974,1251,1061
5974,1276,454
5974,232,1399
5974,25,1051
5974,41,408
5974,308,605
5974,34,153
5974,1354,507
5974,509,1268
5974,300,271
5974,281,62
5974,1246,225
5974,17,564
5974,1222,85
5974,1259,381
5974,529,605
5974,150,1061
5974,1096,381
5974,1097,1061
5974,778,507
5974,32,1562
5974,562,31
5974,337,605
5974,475,161
5974,1633,85
5974,948,381
5974,1393,1672
5974,523,1399
5974,1660,1396
5974,233,31
5974,538,225
5974,628,454
5974,1653,1268
5974,1120,408
5974,1302,1672
5974,1012,605
5974,110,85
5974,45,1061
5974,508,161
5974,205,507
5974,1643,1268
5974,1682,1396
5974,592,1399
5974,1183,153
5974,261,605
5974,1090,31
5974,230,271
5976,1193,1619
5976,1219,21
5976,296,150
5976,532,1240
5976,356,597
5976,171,377
5976,1259,1270
5976,1175,150
5976,1177,21
5976,246,1619
5976,608,441
5976,318,597
5976,1213,1240
5976,527,441
5976,1280,1240
5976,590,441
5976,581,1240
5976,1678,150
5976,309,597
5976,36,1619
5976,47,377
5976,34,21
5976,1089,589
5976,232,1240
5976,235,1270
5976,1673,328
5976,1266,150
5976,1401,1619
5976,265,541
5976,488,597
5976,1120,377
5976,497,1270
5976,1682,441
5976,277,377
5976,1190,21
5976,1625,441
5976,147,1240
5976,1639,1619
5976,1192,150
5976,481,150
5976,1517,21
5976,1648,1619
5976,708,1619
5976,1611,150
5976,1271,21
5976,223,597
5976,1030,1270
5976,1198,1240
5976,1394,597
5976,1097,150
5976,1196,377
5978,1023,648
5978,1204,1230
5978,1267,546
5978,1304,1586
5978,1276,849
5978,750,1136
5978,1201,1219
5978,1247,1047
5978,924,914
5978,1025,466
5978,1252,1333
5978,858,355
5978,260,1077
5978,1193,1387
5978,1208,466
5978,1221,1261
5978,1272,1479
5978,111,1479
5978,1214,87
5978,1294,87
5978,1278,87
5978,1234,1080
5978,1303,1586
5978,1073,1011
5978,541,181
5978,1299,1009
5978,1293,374
5978,1217,1018
5978,1198,1083
5978,1196,87
5978,318,87
5978,527,87
5978,246,1377
5978,913,1225
5978,1259,1544
5978,1275,546
5978,1210,1586
5978,1291,577
5978,1127,780
5978,1129,1586
5978,1375,1206
5978,368,1269
5978,590,577
5978,266,181
5978,1260,1387
5978,903,648
5978,904,1345
5978,1212,1479
5978,1627,1373
5978,1024,169
5978,912,546
5978,1233,592
5978,1250,1586
5978,1262,1377
5978,1200,374
5978,1090,355
5978,920,160
5978,1222,1586
5978,1183,158
5978,155,1261
5978,465,87
5978,923,1345
5978,919,1589
5978,678,292
5978,1199,1266
5978,1,1030
5978,1207,1083
5978,899,1445
5978,908,1269
5978,593,1380
5978,1203,1047
5978,969,169
5978,1280,1586
5978,595,849
5978,1012,1230
5978,313,1225
5978,594,1009
5978,1097,648
5978,1022,1644
5978,616,355
5978,1032,1030
5978,551,513
5978,986,546
5978,1029,1592
5978,1017,1373
5978,596,1219
5978,837,1269
5978,1019,1586
5978,1028,1230
5978,364,780
5978,588,1589
5978,1013,292
5978,711,1320
5978,362,577
5978,1015,914
5978,1367,355
5978,107,1387
5978,1010,87
5978,1016,546
5978,1031,374
5978,2,181
5978,455,158
5978,1033,1544
5978,586,1589
5978,1007,1014
5978,673,1077
5978,916,374
5978,1270,1030
5981,260,145
5981,858,145
5981,950,1303
5981,1260,1186
5981,670,145
5981,1248,1345
5981,1207,1082
5981,246,1186
5981,912,1303
5981,913,915
5981,1212,1136
5981,908,1251
5981,668,145
5981,903,1186
5981,1178,1080
5981,904,592
5981,1256,1663
5981,111,1201
5981,1217,1303
5981,1254,1393
5981,1281,1201
5981,1230,915
5981,919,680
5981,1225,915
5981,681,1079
5981,1247,1251
5981,951,680
5981,898,1186
5981,930,1303
5981,1348,1136
5981,1185,154
5981,923,1345
5981,1280,1303
5981,928,1082
5981,1131,1303
5981,720,480
5981,1193,592
5981,34,1303
5981,1233,1663
5981,1203,1079
5981,1104,1345
5981,265,480
5981,608,480
5981,1132,592
5981,924,1136
5981,1284,1345
5981,1293,680
5981,969,1080
5981,1333,592
5981,1086,1082
5981,946,1663
5981,1283,1251
5981,1242,1393
5981,1272,1186
5981,1094,915
5981,1253,1082
5981,1304,1303
5981,931,145
5981,1077,1251
5981,1234,154
5981,1307,1201
5981,1078,1201
5981,1294,1201
5981,1028,1251
5981,573,145
5981,1238,1186
5981,590,145
5981,1262,1186
5981,934,1079
5981,1172,915
5981,954,1201
5981,909,1186
5981,949,1186
5981,1188,680
5981,1179,1080
5981,594,1186
5981,976,480
5981,1097,1186
5981,897,145
5981,973,1201
5981,1177,1393
5981,596,1136
5981,1277,1303
5981,595,1303
5981,232,1303
5981,1287,154
5981,357,1663
5981,1085,1186
5981,1264,680
5981,1641,1136
5987,593,10
5987,1210,434
5987,112,480
5987,1580,736
5987,1148,539
5987,1537,208
5987,34,586
5987,1265,518
5987,1500,208
5987,1060,520
5987,235,434
5987,223,10
5987,1175,736
5987,232,586
5987,1171,518
5987,1236,539
5987,562,480
5987,1279,480
5987,39,518
5987,357,520
5987,852,518
5987,574,736
5987,532,520
5987,597,586
5987,144,434
5987,1617,208
5987,1179,586
5988,1198,159
5988,356,587
5988,1079,1611
5988,1197,1611
5988,608,159
5988,318,587
5988,1213,218
5988,110,1569
5988,265,218
5988,150,1611
5988,800,159
5988,593,296
5988,508,1396
5988,509,344
5988,36,296
5988,32,1569
5988,1094,587
5988,1120,1569
5988,292,587
5988,507,1396
5988,34,218
5988,1265,1611
5988,21,1569
5988,588,344
5988,1641,296
5988,471,159
5988,342,218
5990,920,1240
5990,1361,1527
5990,913,381
5990,265,589
5990,1284,597
5990,1333,1240
5990,58,1135
5990,345,1088
5990,319,1527
5990,1081,381
5990,55,1240
5990,1218,381
5990,1225,381
5990,1296,381
5990,1228,541
5990,1300,1527
5990,1224,381
5990,1674,1394
5990,1288,1088
5990,1198,1240
5990,1258,1527
5990,1172,1135
5990,1242,1088
5990,1196,1135
5990,1185,1088
5990,1197,381
5990,1097,381
5990,1259,1527
5990,1307,1135
5990,1079,541
5990,1285,381
5990,1273,1394
5990,1222,1240
5990,1246,589
5990,1291,1088
5990,1220,921
5990,1202,1527
5990,1124,921
5990,1251,1527
5990,1267,597
5990,750,1381
5990,1219,589
5990,1247,1394
5990,1084,1135
5990,1204,1088
5990,1207,1240
5990,1201,1381
5990,1276,597
5990,1304,1240
5990,1344,921
5990,1262,381
5990,909,1394
5990,599,1088
5990,914,597
5990,1028,1527
5990,902,1240
5990,968,1527
5990,154,1088
5990,1035,541
5990,1010,1135
5990,858,1381
5990,1362,1088
5990,260,541
5991,1198,1639
5991,1197,1097
5991,1247,1580
5991,1230,1097
5991,1244,34
5991,17,1210
5991,1265,1097
5991,899,317
5991,920,1206
5991,915,317
5991,902,34
5991,357,1639
5991,260,1210
5991,750,1206
5991,1077,1580
5991,1270,377
5991,1214,317
5991,1527,1097
5991,426,480
5991,919,1210
5991,1,480
5991,1073,34
5991,588,377
5991,1282,1097
5991,158,34
5991,586,480
5991,1238,1639
5991,916,480
5991,1276,1206
5996,1097,737
5996,1210,1476
5996,913,1391
5996,1240,1027
5996,1375,1347
5996,597,1476
5996,1081,1027
5996,260,1422
5996,1019,435
5996,367,1544
5996,317,435
5996,788,1422
5996,2,1476
5996,673,1027
5996,1009,608
5996,1219,225
5996,1278,435
5996,1387,737
5996,1214,435
5996,1345,1027
5996,1333,1027
5996,1645,1391
5996,1339,1391
5996,1388,608
5996,1320,1422
5996,858,410
5996,527,435
5996,919,1672
5996,1243,608
5996,920,454
5996,34,1476
5996,1213,1027
5996,1225,737
5996,1250,1476
5996,1259,1544
5996,110,225
5996,25,1569
5996,293,435
5996,1547,1173
5996,36,737
5996,1012,1391
5996,524,1391
5996,1411,225
5996,235,410
5996,1487,737
5996,1393,1672
5996,590,1515
5996,1246,225
5996,73,225
5996,1288,1569
5996,1396,1347
5996,592,1027
5996,11,454
5996,1680,1391
5996,1302,410
5996,1094,737
5996,1286,1391
5996,1584,1173
5996,292,1347
5996,1013,1515
5996,22,435
5996,605,1544
5996,805,1672
5996,491,1515
5996,1416,1476
5996,253,1347
5996,541,1515
5996,1196,435
5996,1270,1544
5996,1206,454
5996,1200,1173
5996,589,1515
5996,1374,737
5996,1580,737
5996,480,608
5996,1356,1544
5996,1127,1391
5996,329,1476
5996,316,737
5996,379,1476
5996,1372,1027
5996,748,1515
5996,1371,454
5996,185,608
5996,1373,1391
5996,258,1173
5996,405,1476
5996,1609,1569
5996,593,1391
5996,904,1422
5996,1036,737
5996,1674,1347
5996,457,454
5996,1610,1027
5996,1047,1544
5996,377,410
5996,1344,737
5996,47,435
5996,906,1672
5996,1343,1173
5996,1407,1476
5996,1370,608
5996,349,1027
5996,587,435
5996,1620,1391
5996,832,1544
5996,1573,608
5996,733,737
5996,230,225
5996,350,1476
5996,1597,1027
5996,1092,1569
5996,1459,1422
5996,95,225
5996,1332,1347
5996,736,435
5996,1479,1027
5996,1552,1476
5996,92,1515
5996,1499,410
5996,517,737
5996,648,737
5996,1307,435
5996,1197,1391
5996,914,1027
5996,1265,1391
5996,902,1672
5996,39,1476
5996,708,737
5996,497,1544
5996,356,435
5996,915,1391
5996,440,1569
5996,1101,1391
5996,7,1422
5996,1408,1544
5996,1380,454
5996,1409,225
5996,1290,737
5996,1441,737
5996,380,608
5996,802,1476
5996,236,1391
5996,852,1027
5996,1593,737
5996,48,410
5996,276,737
5996,1457,1544
5996,239,435
5996,1224,410
5996,1294,435
5996,161,1515
5996,780,410
5996,688,1544
5996,1198,1027
5996,1291,410
5996,1376,1672
5996,1220,1027
5996,1275,1476
5996,1608,737
5996,318,435
5996,1682,1173
5996,420,1515
5996,539,1544
5996,1676,1544
5996,364,225
5996,1,225
5996,1566,1391
5996,165,1347
5996,1500,1569
5996,903,737
5996,463,454
5996,257,225
5996,252,1515
5996,1381,1173
5996,1073,1476
5996,596,1422
5996,1023,1544
5996,1282,1391
5996,1028,1544
5996,594,737
5996,1017,1391
5996,1032,410
5996,1022,1672
5996,588,225
5996,1024,1569
5996,1031,1515
5996,1033,225
5996,1025,1422
5996,1029,1672
5996,551,608
5996,1010,435
5996,1007,1569
5996,586,1672
5996,1011,1476
5996,1021,1569
5998,858,1389
5998,480,1594
5998,1198,55
5998,1387,1388
5998,318,1061
5998,527,224
5998,1213,55
5998,593,1397
5998,34,55
5998,293,55
5998,448,535
5998,110,685
5998,866,425
5998,800,1388
5998,1354,1389
5998,778,1061
5998,36,224
5998,1584,1594
5998,1060,1594
5998,1639,1397
5998,590,235
5998,1393,535
5998,1682,425
5998,1041,535
5998,1673,685
5998,562,685
5998,14,1061
5998,1271,224
5998,161,1388
5998,1466,1389
5998,45,1061
5998,1179,235
5998,647,1594
5998,1680,425
5998,11,1594
5998,265,685
5998,838,55
5998,300,1594
5998,627,1594
5998,628,55
5998,477,235
5998,994,1397
5998,1678,1389
5998,1635,535
5998,345,235
5998,1660,1388
5998,1120,224
5998,531,1397
5998,1183,55
5998,222,235
5998,515,685
5998,412,425
5998,1672,535
5998,299,55
5998,538,1594
5998,296,1389
5998,608,1388
5998,25,1061
5998,475,224
5998,150,425
5998,534,1061
5998,1094,224
5998,1038,1388
6000,1196,1214
6000,1287,410
6000,1008,1214
6000,590,353
6000,1376,1461
6000,329,1586
6000,1356,585
6000,1372,1586
6000,260,691
6000,480,353
6000,1097,765
6000,1231,1183
6000,356,365
6000,608,499
6000,50,353
6000,318,520
6000,1252,963
6000,858,1214
6000,1617,1614
6000,1198,1073
6000,527,520
6000,1270,952
6000,1136,520
6000,1276,303
6000,1,1088
6000,1267,365
6000,919,691
6000,1247,575
6000,1304,1586
6000,150,585
6000,1299,499
6000,1293,1646
6000,1253,1320
6000,1197,765
6000,929,585
6000,1284,365
6000,924,1646
6000,595,1586
6000,1291,575
6000,909,499
6000,1240,1586
6000,923,765
6000,1262,585
